account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0008227,ACC0014435,email_domain,13,RING0181,1
ACC0008227,ACC0030011,email_domain,5,RING0181,1
ACC0008227,ACC0047514,email_domain,13,RING0181,1
ACC0008227,ACC0026450,phone,11,RING0181,1
ACC0008227,ACC0033532,phone,4,RING0181,1
ACC0049881,ACC0048990,ip_address,12,RING0181,1
ACC0049881,ACC0039483,email_domain,2,RING0181,1
ACC0049881,ACC0014435,phone,2,RING0181,1
ACC0049881,ACC0030011,phone,10,RING0181,1
ACC0049881,ACC0047514,email_domain,6,RING0181,1
ACC0049881,ACC0026450,phone,11,RING0181,1
ACC0049881,ACC0033532,email_domain,14,RING0181,1
ACC0048990,ACC0039483,email_domain,12,RING0181,1
ACC0048990,ACC0014435,device_id,13,RING0181,1
ACC0048990,ACC0030011,ip_address,5,RING0181,1
ACC0048990,ACC0047514,phone,4,RING0181,1
ACC0048990,ACC0026450,email_domain,3,RING0181,1
ACC0048990,ACC0033532,phone,3,RING0181,1
ACC0039483,ACC0014435,device_id,2,RING0181,1
ACC0039483,ACC0030011,ip_address,6,RING0181,1
ACC0039483,ACC0047514,email_domain,3,RING0181,1
ACC0039483,ACC0026450,ip_address,14,RING0181,1
ACC0039483,ACC0033532,device_id,12,RING0181,1
ACC0014435,ACC0030011,phone,9,RING0181,1
ACC0014435,ACC0047514,device_id,8,RING0181,1
ACC0014435,ACC0026450,device_id,2,RING0181,1
ACC0014435,ACC0033532,ip_address,9,RING0181,1
ACC0030011,ACC0047514,phone,13,RING0181,1
ACC0030011,ACC0026450,email_domain,4,RING0181,1
ACC0030011,ACC0033532,email_domain,2,RING0181,1
ACC0047514,ACC0026450,email_domain,3,RING0181,1
ACC0047514,ACC0033532,device_id,7,RING0181,1
ACC0026450,ACC0033532,email_domain,6,RING0181,1
ACC0034144,ACC0001649,ip_address,14,RING0182,1
ACC0034144,ACC0010034,email_domain,12,RING0182,1
ACC0034144,ACC0017777,ip_address,14,RING0182,1
ACC0034144,ACC0005394,email_domain,8,RING0182,1
ACC0034144,ACC0034421,phone,4,RING0182,1
ACC0034144,ACC0016949,phone,5,RING0182,1
ACC0034144,ACC0030380,device_id,2,RING0182,1
ACC0034144,ACC0010680,ip_address,2,RING0182,1
ACC0034144,ACC0048057,email_domain,13,RING0182,1
ACC0034144,ACC0047917,phone,10,RING0182,1
ACC0001649,ACC0010034,email_domain,5,RING0182,1
ACC0001649,ACC0017777,email_domain,3,RING0182,1
ACC0001649,ACC0005394,ip_address,10,RING0182,1
ACC0001649,ACC0034421,phone,12,RING0182,1
ACC0001649,ACC0016949,email_domain,6,RING0182,1
ACC0001649,ACC0030380,email_domain,14,RING0182,1
ACC0001649,ACC0010680,device_id,10,RING0182,1
ACC0001649,ACC0048057,ip_address,9,RING0182,1
ACC0001649,ACC0047917,device_id,13,RING0182,1
ACC0010034,ACC0017777,phone,7,RING0182,1
ACC0010034,ACC0005394,device_id,8,RING0182,1
ACC0010034,ACC0034421,device_id,4,RING0182,1
ACC0010034,ACC0016949,device_id,2,RING0182,1
ACC0010034,ACC0030380,ip_address,5,RING0182,1
ACC0010034,ACC0010680,device_id,11,RING0182,1
ACC0010034,ACC0048057,email_domain,9,RING0182,1
ACC0010034,ACC0047917,device_id,12,RING0182,1
ACC0017777,ACC0005394,device_id,10,RING0182,1
ACC0017777,ACC0034421,device_id,6,RING0182,1
ACC0017777,ACC0016949,device_id,4,RING0182,1
ACC0017777,ACC0030380,email_domain,3,RING0182,1
ACC0017777,ACC0010680,phone,9,RING0182,1
ACC0017777,ACC0048057,ip_address,8,RING0182,1
ACC0017777,ACC0047917,device_id,7,RING0182,1
ACC0005394,ACC0034421,phone,7,RING0182,1
ACC0005394,ACC0016949,phone,3,RING0182,1
ACC0005394,ACC0030380,phone,7,RING0182,1
ACC0005394,ACC0010680,email_domain,7,RING0182,1
ACC0005394,ACC0048057,ip_address,13,RING0182,1
ACC0005394,ACC0047917,device_id,12,RING0182,1
ACC0034421,ACC0016949,email_domain,12,RING0182,1
ACC0034421,ACC0030380,email_domain,6,RING0182,1
ACC0034421,ACC0010680,ip_address,2,RING0182,1
ACC0034421,ACC0048057,phone,3,RING0182,1
ACC0034421,ACC0047917,device_id,4,RING0182,1
ACC0016949,ACC0030380,email_domain,9,RING0182,1
ACC0016949,ACC0010680,ip_address,7,RING0182,1
ACC0016949,ACC0048057,email_domain,7,RING0182,1
ACC0016949,ACC0047917,ip_address,5,RING0182,1
ACC0030380,ACC0010680,device_id,5,RING0182,1
ACC0030380,ACC0048057,ip_address,8,RING0182,1
ACC0030380,ACC0047917,email_domain,14,RING0182,1
ACC0010680,ACC0048057,email_domain,5,RING0182,1
ACC0010680,ACC0047917,ip_address,2,RING0182,1
ACC0048057,ACC0047917,ip_address,10,RING0182,1
ACC0017417,ACC0036288,device_id,9,RING0183,1
ACC0017417,ACC0003856,device_id,7,RING0183,1
ACC0017417,ACC0013682,device_id,13,RING0183,1
ACC0017417,ACC0008767,device_id,2,RING0183,1
ACC0017417,ACC0036401,ip_address,12,RING0183,1
ACC0036288,ACC0003856,ip_address,10,RING0183,1
ACC0036288,ACC0013682,ip_address,12,RING0183,1
ACC0036288,ACC0008767,email_domain,11,RING0183,1
ACC0036288,ACC0036401,phone,4,RING0183,1
ACC0003856,ACC0013682,email_domain,4,RING0183,1
ACC0003856,ACC0008767,phone,11,RING0183,1
ACC0003856,ACC0036401,device_id,6,RING0183,1
ACC0013682,ACC0008767,phone,3,RING0183,1
ACC0013682,ACC0036401,email_domain,7,RING0183,1
ACC0008767,ACC0036401,device_id,6,RING0183,1
ACC0019603,ACC0014446,device_id,12,RING0184,1
ACC0019603,ACC0011627,device_id,13,RING0184,1
ACC0019603,ACC0007126,device_id,12,RING0184,1
ACC0019603,ACC0049735,ip_address,11,RING0184,1
ACC0019603,ACC0016078,email_domain,7,RING0184,1
ACC0019603,ACC0045973,phone,9,RING0184,1
ACC0019603,ACC0004371,email_domain,8,RING0184,1
ACC0019603,ACC0000440,email_domain,3,RING0184,1
ACC0019603,ACC0013279,device_id,10,RING0184,1
ACC0014446,ACC0011627,phone,13,RING0184,1
ACC0014446,ACC0007126,ip_address,3,RING0184,1
ACC0014446,ACC0049735,phone,2,RING0184,1
ACC0014446,ACC0016078,device_id,5,RING0184,1
ACC0014446,ACC0045973,email_domain,12,RING0184,1
ACC0014446,ACC0004371,ip_address,8,RING0184,1
ACC0014446,ACC0000440,ip_address,12,RING0184,1
ACC0014446,ACC0013279,email_domain,9,RING0184,1
ACC0011627,ACC0007126,email_domain,14,RING0184,1
ACC0011627,ACC0049735,email_domain,3,RING0184,1
ACC0011627,ACC0016078,ip_address,2,RING0184,1
ACC0011627,ACC0045973,email_domain,2,RING0184,1
ACC0011627,ACC0004371,email_domain,12,RING0184,1
ACC0011627,ACC0000440,device_id,4,RING0184,1
ACC0011627,ACC0013279,device_id,3,RING0184,1
ACC0007126,ACC0049735,ip_address,14,RING0184,1
ACC0007126,ACC0016078,email_domain,9,RING0184,1
ACC0007126,ACC0045973,device_id,13,RING0184,1
ACC0007126,ACC0004371,ip_address,10,RING0184,1
ACC0007126,ACC0000440,phone,14,RING0184,1
ACC0007126,ACC0013279,email_domain,6,RING0184,1
ACC0049735,ACC0016078,ip_address,5,RING0184,1
ACC0049735,ACC0045973,email_domain,3,RING0184,1
ACC0049735,ACC0004371,ip_address,12,RING0184,1
ACC0049735,ACC0000440,device_id,9,RING0184,1
ACC0049735,ACC0013279,email_domain,9,RING0184,1
ACC0016078,ACC0045973,ip_address,5,RING0184,1
ACC0016078,ACC0004371,device_id,7,RING0184,1
ACC0016078,ACC0000440,email_domain,5,RING0184,1
ACC0016078,ACC0013279,device_id,12,RING0184,1
ACC0045973,ACC0004371,phone,10,RING0184,1
ACC0045973,ACC0000440,phone,2,RING0184,1
ACC0045973,ACC0013279,device_id,14,RING0184,1
ACC0004371,ACC0000440,email_domain,11,RING0184,1
ACC0004371,ACC0013279,email_domain,8,RING0184,1
ACC0000440,ACC0013279,email_domain,14,RING0184,1
ACC0046270,ACC0041213,device_id,9,RING0185,1
ACC0046270,ACC0025272,email_domain,7,RING0185,1
ACC0046270,ACC0043615,phone,11,RING0185,1
ACC0041213,ACC0025272,ip_address,7,RING0185,1
ACC0041213,ACC0043615,device_id,6,RING0185,1
ACC0025272,ACC0043615,email_domain,2,RING0185,1
ACC0005216,ACC0035005,device_id,9,RING0186,1
ACC0005216,ACC0042545,email_domain,5,RING0186,1
ACC0005216,ACC0044383,email_domain,13,RING0186,1
ACC0005216,ACC0028736,device_id,6,RING0186,1
ACC0005216,ACC0009352,device_id,10,RING0186,1
ACC0035005,ACC0042545,ip_address,11,RING0186,1
ACC0035005,ACC0044383,phone,8,RING0186,1
ACC0035005,ACC0028736,device_id,12,RING0186,1
ACC0035005,ACC0009352,device_id,12,RING0186,1
ACC0042545,ACC0044383,ip_address,12,RING0186,1
ACC0042545,ACC0028736,phone,11,RING0186,1
ACC0042545,ACC0009352,device_id,13,RING0186,1
ACC0044383,ACC0028736,phone,9,RING0186,1
ACC0044383,ACC0009352,device_id,13,RING0186,1
ACC0028736,ACC0009352,device_id,13,RING0186,1
ACC0041359,ACC0031142,device_id,5,RING0187,1
ACC0041359,ACC0021104,email_domain,13,RING0187,1
ACC0041359,ACC0048228,phone,14,RING0187,1
ACC0041359,ACC0026603,ip_address,14,RING0187,1
ACC0041359,ACC0034245,email_domain,10,RING0187,1
ACC0041359,ACC0016775,device_id,5,RING0187,1
ACC0031142,ACC0021104,email_domain,5,RING0187,1
ACC0031142,ACC0048228,ip_address,10,RING0187,1
ACC0031142,ACC0026603,device_id,9,RING0187,1
ACC0031142,ACC0034245,phone,8,RING0187,1
ACC0031142,ACC0016775,phone,5,RING0187,1
ACC0021104,ACC0048228,device_id,14,RING0187,1
ACC0021104,ACC0026603,phone,4,RING0187,1
ACC0021104,ACC0034245,device_id,6,RING0187,1
ACC0021104,ACC0016775,email_domain,9,RING0187,1
ACC0048228,ACC0026603,phone,12,RING0187,1
ACC0048228,ACC0034245,phone,9,RING0187,1
ACC0048228,ACC0016775,phone,6,RING0187,1
ACC0026603,ACC0034245,device_id,5,RING0187,1
ACC0026603,ACC0016775,ip_address,4,RING0187,1
ACC0034245,ACC0016775,ip_address,12,RING0187,1
ACC0016153,ACC0042122,device_id,9,RING0188,1
ACC0016153,ACC0035731,ip_address,11,RING0188,1
ACC0016153,ACC0043863,email_domain,3,RING0188,1
ACC0016153,ACC0014217,ip_address,5,RING0188,1
ACC0016153,ACC0007775,device_id,10,RING0188,1
ACC0016153,ACC0034092,ip_address,8,RING0188,1
ACC0016153,ACC0013836,email_domain,6,RING0188,1
ACC0016153,ACC0037253,device_id,2,RING0188,1
ACC0042122,ACC0035731,phone,6,RING0188,1
ACC0042122,ACC0043863,ip_address,11,RING0188,1
ACC0042122,ACC0014217,ip_address,3,RING0188,1
ACC0042122,ACC0007775,ip_address,13,RING0188,1
ACC0042122,ACC0034092,ip_address,8,RING0188,1
ACC0042122,ACC0013836,device_id,4,RING0188,1
ACC0042122,ACC0037253,device_id,5,RING0188,1
ACC0035731,ACC0043863,ip_address,13,RING0188,1
ACC0035731,ACC0014217,ip_address,3,RING0188,1
ACC0035731,ACC0007775,device_id,7,RING0188,1
ACC0035731,ACC0034092,ip_address,2,RING0188,1
ACC0035731,ACC0013836,ip_address,5,RING0188,1
ACC0035731,ACC0037253,email_domain,12,RING0188,1
ACC0043863,ACC0014217,phone,8,RING0188,1
ACC0043863,ACC0007775,ip_address,11,RING0188,1
ACC0043863,ACC0034092,email_domain,7,RING0188,1
ACC0043863,ACC0013836,device_id,14,RING0188,1
ACC0043863,ACC0037253,ip_address,12,RING0188,1
ACC0014217,ACC0007775,ip_address,9,RING0188,1
ACC0014217,ACC0034092,device_id,12,RING0188,1
ACC0014217,ACC0013836,email_domain,10,RING0188,1
ACC0014217,ACC0037253,phone,7,RING0188,1
ACC0007775,ACC0034092,phone,11,RING0188,1
ACC0007775,ACC0013836,device_id,11,RING0188,1
ACC0007775,ACC0037253,email_domain,11,RING0188,1
ACC0034092,ACC0013836,email_domain,14,RING0188,1
ACC0034092,ACC0037253,phone,10,RING0188,1
ACC0013836,ACC0037253,phone,14,RING0188,1
ACC0045322,ACC0043615,phone,11,RING0189,1
ACC0045322,ACC0042513,email_domain,7,RING0189,1
ACC0045322,ACC0025547,ip_address,2,RING0189,1
ACC0043615,ACC0042513,device_id,3,RING0189,1
ACC0043615,ACC0025547,ip_address,4,RING0189,1
ACC0042513,ACC0025547,ip_address,8,RING0189,1
ACC0044894,ACC0036546,ip_address,2,RING0190,1
ACC0044894,ACC0021826,email_domain,4,RING0190,1
ACC0044894,ACC0040932,phone,11,RING0190,1
ACC0044894,ACC0014551,email_domain,13,RING0190,1
ACC0044894,ACC0002587,phone,3,RING0190,1
ACC0044894,ACC0011925,phone,9,RING0190,1
ACC0044894,ACC0034134,ip_address,6,RING0190,1
ACC0044894,ACC0020654,ip_address,4,RING0190,1
ACC0044894,ACC0039296,device_id,2,RING0190,1
ACC0036546,ACC0021826,email_domain,7,RING0190,1
ACC0036546,ACC0040932,phone,3,RING0190,1
ACC0036546,ACC0014551,ip_address,11,RING0190,1
ACC0036546,ACC0002587,phone,14,RING0190,1
ACC0036546,ACC0011925,email_domain,14,RING0190,1
ACC0036546,ACC0034134,email_domain,3,RING0190,1
ACC0036546,ACC0020654,ip_address,2,RING0190,1
ACC0036546,ACC0039296,ip_address,14,RING0190,1
ACC0021826,ACC0040932,email_domain,12,RING0190,1
ACC0021826,ACC0014551,device_id,11,RING0190,1
ACC0021826,ACC0002587,phone,2,RING0190,1
ACC0021826,ACC0011925,email_domain,6,RING0190,1
ACC0021826,ACC0034134,device_id,4,RING0190,1
ACC0021826,ACC0020654,ip_address,2,RING0190,1
ACC0021826,ACC0039296,email_domain,7,RING0190,1
ACC0040932,ACC0014551,email_domain,5,RING0190,1
ACC0040932,ACC0002587,ip_address,3,RING0190,1
ACC0040932,ACC0011925,device_id,11,RING0190,1
ACC0040932,ACC0034134,device_id,9,RING0190,1
ACC0040932,ACC0020654,email_domain,14,RING0190,1
ACC0040932,ACC0039296,device_id,12,RING0190,1
ACC0014551,ACC0002587,ip_address,14,RING0190,1
ACC0014551,ACC0011925,device_id,6,RING0190,1
ACC0014551,ACC0034134,email_domain,3,RING0190,1
ACC0014551,ACC0020654,phone,12,RING0190,1
ACC0014551,ACC0039296,device_id,14,RING0190,1
ACC0002587,ACC0011925,device_id,8,RING0190,1
ACC0002587,ACC0034134,device_id,6,RING0190,1
ACC0002587,ACC0020654,email_domain,2,RING0190,1
ACC0002587,ACC0039296,phone,3,RING0190,1
ACC0011925,ACC0034134,ip_address,6,RING0190,1
ACC0011925,ACC0020654,email_domain,10,RING0190,1
ACC0011925,ACC0039296,ip_address,9,RING0190,1
ACC0034134,ACC0020654,email_domain,10,RING0190,1
ACC0034134,ACC0039296,ip_address,10,RING0190,1
ACC0020654,ACC0039296,device_id,10,RING0190,1
ACC0024085,ACC0022520,ip_address,10,RING0191,1
ACC0024085,ACC0047134,device_id,14,RING0191,1
ACC0024085,ACC0004749,ip_address,10,RING0191,1
ACC0024085,ACC0049888,device_id,6,RING0191,1
ACC0024085,ACC0003764,email_domain,10,RING0191,1
ACC0024085,ACC0020665,ip_address,7,RING0191,1
ACC0024085,ACC0041264,ip_address,11,RING0191,1
ACC0022520,ACC0047134,device_id,2,RING0191,1
ACC0022520,ACC0004749,email_domain,8,RING0191,1
ACC0022520,ACC0049888,email_domain,5,RING0191,1
ACC0022520,ACC0003764,device_id,7,RING0191,1
ACC0022520,ACC0020665,phone,2,RING0191,1
ACC0022520,ACC0041264,device_id,4,RING0191,1
ACC0047134,ACC0004749,device_id,11,RING0191,1
ACC0047134,ACC0049888,ip_address,8,RING0191,1
ACC0047134,ACC0003764,phone,2,RING0191,1
ACC0047134,ACC0020665,device_id,7,RING0191,1
ACC0047134,ACC0041264,phone,14,RING0191,1
ACC0004749,ACC0049888,ip_address,10,RING0191,1
ACC0004749,ACC0003764,device_id,10,RING0191,1
ACC0004749,ACC0020665,device_id,3,RING0191,1
ACC0004749,ACC0041264,email_domain,10,RING0191,1
ACC0049888,ACC0003764,ip_address,9,RING0191,1
ACC0049888,ACC0020665,email_domain,9,RING0191,1
ACC0049888,ACC0041264,phone,4,RING0191,1
ACC0003764,ACC0020665,device_id,5,RING0191,1
ACC0003764,ACC0041264,email_domain,5,RING0191,1
ACC0020665,ACC0041264,device_id,10,RING0191,1
ACC0021096,ACC0004096,phone,4,RING0192,1
ACC0021096,ACC0005404,device_id,5,RING0192,1
ACC0021096,ACC0012174,ip_address,9,RING0192,1
ACC0021096,ACC0021753,phone,8,RING0192,1
ACC0004096,ACC0005404,email_domain,6,RING0192,1
ACC0004096,ACC0012174,device_id,9,RING0192,1
ACC0004096,ACC0021753,ip_address,2,RING0192,1
ACC0005404,ACC0012174,phone,10,RING0192,1
ACC0005404,ACC0021753,ip_address,6,RING0192,1
ACC0012174,ACC0021753,ip_address,3,RING0192,1
ACC0015349,ACC0000576,device_id,7,RING0193,1
ACC0015349,ACC0037194,device_id,13,RING0193,1
ACC0015349,ACC0035043,email_domain,9,RING0193,1
ACC0015349,ACC0010153,device_id,4,RING0193,1
ACC0015349,ACC0046778,phone,8,RING0193,1
ACC0015349,ACC0013970,ip_address,6,RING0193,1
ACC0015349,ACC0024768,device_id,6,RING0193,1
ACC0015349,ACC0024146,phone,6,RING0193,1
ACC0000576,ACC0037194,email_domain,5,RING0193,1
ACC0000576,ACC0035043,ip_address,13,RING0193,1
ACC0000576,ACC0010153,phone,14,RING0193,1
ACC0000576,ACC0046778,email_domain,12,RING0193,1
ACC0000576,ACC0013970,phone,7,RING0193,1
ACC0000576,ACC0024768,email_domain,13,RING0193,1
ACC0000576,ACC0024146,phone,9,RING0193,1
ACC0037194,ACC0035043,device_id,10,RING0193,1
ACC0037194,ACC0010153,phone,7,RING0193,1
ACC0037194,ACC0046778,device_id,10,RING0193,1
ACC0037194,ACC0013970,ip_address,8,RING0193,1
ACC0037194,ACC0024768,device_id,4,RING0193,1
ACC0037194,ACC0024146,email_domain,13,RING0193,1
ACC0035043,ACC0010153,ip_address,7,RING0193,1
ACC0035043,ACC0046778,device_id,6,RING0193,1
ACC0035043,ACC0013970,email_domain,3,RING0193,1
ACC0035043,ACC0024768,device_id,14,RING0193,1
ACC0035043,ACC0024146,phone,3,RING0193,1
ACC0010153,ACC0046778,email_domain,11,RING0193,1
ACC0010153,ACC0013970,device_id,10,RING0193,1
ACC0010153,ACC0024768,device_id,7,RING0193,1
ACC0010153,ACC0024146,device_id,14,RING0193,1
ACC0046778,ACC0013970,device_id,12,RING0193,1
ACC0046778,ACC0024768,device_id,4,RING0193,1
ACC0046778,ACC0024146,email_domain,10,RING0193,1
ACC0013970,ACC0024768,ip_address,12,RING0193,1
ACC0013970,ACC0024146,ip_address,3,RING0193,1
ACC0024768,ACC0024146,email_domain,12,RING0193,1
ACC0000506,ACC0035594,ip_address,4,RING0194,1
ACC0000506,ACC0047164,phone,4,RING0194,1
ACC0000506,ACC0043428,device_id,8,RING0194,1
ACC0000506,ACC0020072,ip_address,2,RING0194,1
ACC0035594,ACC0047164,ip_address,4,RING0194,1
ACC0035594,ACC0043428,ip_address,9,RING0194,1
ACC0035594,ACC0020072,device_id,3,RING0194,1
ACC0047164,ACC0043428,device_id,12,RING0194,1
ACC0047164,ACC0020072,email_domain,2,RING0194,1
ACC0043428,ACC0020072,email_domain,10,RING0194,1
ACC0039483,ACC0040057,ip_address,2,RING0195,1
ACC0039483,ACC0023693,ip_address,9,RING0195,1
ACC0039483,ACC0035113,email_domain,5,RING0195,1
ACC0039483,ACC0043401,ip_address,6,RING0195,1
ACC0040057,ACC0023693,phone,6,RING0195,1
ACC0040057,ACC0035113,device_id,8,RING0195,1
ACC0040057,ACC0043401,email_domain,9,RING0195,1
ACC0023693,ACC0035113,device_id,11,RING0195,1
ACC0023693,ACC0043401,phone,10,RING0195,1
ACC0035113,ACC0043401,ip_address,6,RING0195,1
ACC0016072,ACC0021008,email_domain,3,RING0196,1
ACC0016072,ACC0008988,phone,12,RING0196,1
ACC0016072,ACC0024899,ip_address,6,RING0196,1
ACC0016072,ACC0036916,phone,3,RING0196,1
ACC0016072,ACC0022990,email_domain,7,RING0196,1
ACC0016072,ACC0048904,ip_address,8,RING0196,1
ACC0016072,ACC0037362,phone,10,RING0196,1
ACC0016072,ACC0037801,ip_address,13,RING0196,1
ACC0016072,ACC0007808,device_id,14,RING0196,1
ACC0021008,ACC0008988,phone,8,RING0196,1
ACC0021008,ACC0024899,ip_address,14,RING0196,1
ACC0021008,ACC0036916,phone,7,RING0196,1
ACC0021008,ACC0022990,email_domain,6,RING0196,1
ACC0021008,ACC0048904,ip_address,6,RING0196,1
ACC0021008,ACC0037362,device_id,12,RING0196,1
ACC0021008,ACC0037801,phone,6,RING0196,1
ACC0021008,ACC0007808,phone,5,RING0196,1
ACC0008988,ACC0024899,phone,2,RING0196,1
ACC0008988,ACC0036916,phone,5,RING0196,1
ACC0008988,ACC0022990,phone,10,RING0196,1
ACC0008988,ACC0048904,email_domain,11,RING0196,1
ACC0008988,ACC0037362,phone,4,RING0196,1
ACC0008988,ACC0037801,device_id,13,RING0196,1
ACC0008988,ACC0007808,ip_address,9,RING0196,1
ACC0024899,ACC0036916,device_id,10,RING0196,1
ACC0024899,ACC0022990,ip_address,7,RING0196,1
ACC0024899,ACC0048904,phone,13,RING0196,1
ACC0024899,ACC0037362,device_id,12,RING0196,1
ACC0024899,ACC0037801,email_domain,10,RING0196,1
ACC0024899,ACC0007808,email_domain,4,RING0196,1
ACC0036916,ACC0022990,device_id,4,RING0196,1
ACC0036916,ACC0048904,device_id,9,RING0196,1
ACC0036916,ACC0037362,device_id,13,RING0196,1
ACC0036916,ACC0037801,phone,9,RING0196,1
ACC0036916,ACC0007808,email_domain,4,RING0196,1
ACC0022990,ACC0048904,device_id,12,RING0196,1
ACC0022990,ACC0037362,ip_address,9,RING0196,1
ACC0022990,ACC0037801,email_domain,10,RING0196,1
ACC0022990,ACC0007808,phone,2,RING0196,1
ACC0048904,ACC0037362,ip_address,4,RING0196,1
ACC0048904,ACC0037801,email_domain,14,RING0196,1
ACC0048904,ACC0007808,phone,12,RING0196,1
ACC0037362,ACC0037801,ip_address,5,RING0196,1
ACC0037362,ACC0007808,device_id,6,RING0196,1
ACC0037801,ACC0007808,phone,11,RING0196,1
ACC0031571,ACC0021689,phone,2,RING0197,1
ACC0031571,ACC0043019,phone,12,RING0197,1
ACC0031571,ACC0037213,device_id,8,RING0197,1
ACC0031571,ACC0028449,phone,5,RING0197,1
ACC0031571,ACC0019360,email_domain,11,RING0197,1
ACC0021689,ACC0043019,email_domain,12,RING0197,1
ACC0021689,ACC0037213,device_id,7,RING0197,1
ACC0021689,ACC0028449,ip_address,8,RING0197,1
ACC0021689,ACC0019360,email_domain,10,RING0197,1
ACC0043019,ACC0037213,device_id,2,RING0197,1
ACC0043019,ACC0028449,email_domain,7,RING0197,1
ACC0043019,ACC0019360,device_id,8,RING0197,1
ACC0037213,ACC0028449,email_domain,7,RING0197,1
ACC0037213,ACC0019360,device_id,13,RING0197,1
ACC0028449,ACC0019360,phone,5,RING0197,1
ACC0015162,ACC0005653,phone,12,RING0198,1
ACC0015162,ACC0011662,device_id,11,RING0198,1
ACC0015162,ACC0007579,device_id,5,RING0198,1
ACC0015162,ACC0027776,ip_address,9,RING0198,1
ACC0015162,ACC0008711,ip_address,8,RING0198,1
ACC0015162,ACC0002459,ip_address,13,RING0198,1
ACC0015162,ACC0036524,ip_address,2,RING0198,1
ACC0015162,ACC0003512,phone,5,RING0198,1
ACC0005653,ACC0011662,device_id,9,RING0198,1
ACC0005653,ACC0007579,device_id,5,RING0198,1
ACC0005653,ACC0027776,ip_address,11,RING0198,1
ACC0005653,ACC0008711,device_id,10,RING0198,1
ACC0005653,ACC0002459,device_id,2,RING0198,1
ACC0005653,ACC0036524,ip_address,4,RING0198,1
ACC0005653,ACC0003512,email_domain,10,RING0198,1
ACC0011662,ACC0007579,phone,4,RING0198,1
ACC0011662,ACC0027776,device_id,9,RING0198,1
ACC0011662,ACC0008711,device_id,4,RING0198,1
ACC0011662,ACC0002459,email_domain,14,RING0198,1
ACC0011662,ACC0036524,device_id,3,RING0198,1
ACC0011662,ACC0003512,ip_address,4,RING0198,1
ACC0007579,ACC0027776,device_id,2,RING0198,1
ACC0007579,ACC0008711,phone,2,RING0198,1
ACC0007579,ACC0002459,device_id,7,RING0198,1
ACC0007579,ACC0036524,ip_address,2,RING0198,1
ACC0007579,ACC0003512,ip_address,5,RING0198,1
ACC0027776,ACC0008711,phone,9,RING0198,1
ACC0027776,ACC0002459,phone,4,RING0198,1
ACC0027776,ACC0036524,phone,3,RING0198,1
ACC0027776,ACC0003512,email_domain,7,RING0198,1
ACC0008711,ACC0002459,ip_address,14,RING0198,1
ACC0008711,ACC0036524,email_domain,8,RING0198,1
ACC0008711,ACC0003512,email_domain,3,RING0198,1
ACC0002459,ACC0036524,device_id,10,RING0198,1
ACC0002459,ACC0003512,ip_address,8,RING0198,1
ACC0036524,ACC0003512,phone,7,RING0198,1
ACC0032919,ACC0000136,email_domain,10,RING0199,1
ACC0032919,ACC0025622,phone,11,RING0199,1
ACC0032919,ACC0003356,ip_address,11,RING0199,1
ACC0032919,ACC0046506,ip_address,6,RING0199,1
ACC0000136,ACC0025622,email_domain,2,RING0199,1
ACC0000136,ACC0003356,ip_address,7,RING0199,1
ACC0000136,ACC0046506,phone,7,RING0199,1
ACC0025622,ACC0003356,device_id,11,RING0199,1
ACC0025622,ACC0046506,phone,14,RING0199,1
ACC0003356,ACC0046506,phone,8,RING0199,1
ACC0001624,ACC0018877,phone,10,RING0200,1
